source_id,niveau,montant,unite,ordre,order_niveau_regle,cible,flag_chiffre_independant_des_benefs,exception,cible_si_independant,flag_optionel,min,max,flag_cible_multiple,flag_delegation
588880,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
588880,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
588880,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
588880,2,45,%,4,2,actions,False,False,False,False,False,False,False,False
588880,2,45,%,5,3,parts bénéficiaires,False,False,False,False,False,False,False,False
588924,1,5,%,1,1,fonds de réserve,False,False,False,False,False,False,False,False
588924,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
588924,2,85,%,3,1,l’assemblée,False,False,False,False,False,False,False,False
592804,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
592804,1,8,%,2,2,conseil,False,False,False,False,False,False,False,False
592860,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
592860,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
592860,1,5,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
592860,2,10,%,4,1,conseil d’administration,False,False,False,False,False,False,False,False
592860,2,10,%,5,2,parts de fondateur,False,False,False,False,False,False,False,False
592860,2,80,%,6,3,actions,False,sauf prélèvement pouvant être décide pour création d’un fonds de prévoyance,True,False,False,False,False,False
592880,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
592880,1,7,%,2,2,intérêt non cumulatif aux actions,True,False,False,False,False,False,False,False
592880,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
592880,2,5,%,4,2,direction,False,False,False,False,False,False,False,False
592880,3,67,%,5,1,actions,False,False,False,False,False,False,False,False
592880,3,33,%,6,2,parts,False,False,False,False,False,False,False,False
592897,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
592897,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
592914,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
592914,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
592914,2,12,%,3,1,conseil,False,False,False,False,False,False,False,False
592914,3,80,%,4,1,actions,False,False,False,False,False,False,False,False
592914,3,20,%,5,2,parts,False,False,False,False,False,False,False,False
592938,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
592938,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
592938,1,10,%,3,3,conseil d’administration,False,False,False,False,False,False,False,False
592938,1,33,%,4,4,parts de fondateur,False,False,False,False,False,False,False,False
592938,1,5,%,5,5,directeur,False,False,False,False,False,au maximum au directeur et personnel,False,False
592958,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
592958,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
592958,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
592973,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
592973,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
592996,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
592996,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
592996,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
592996,2,90,%,4,2,actionnaires,False,sauf prélèvements décidés par l’assemblée générale en faveur de réserves extraordinaires ou fonds de prévoyance,True,False,False,False,False,False
593011,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593011,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
593011,2,90,%,3,1,actions,False,sauf prélèvements au maximum de  pour fonds de prévoyance,True,False,False,sauf prélèvements au maximum de  pour fonds de prévoyance,False,False
593034,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593034,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
593034,1,90,%,3,3,actions,False,False,False,False,False,False,False,False
593034,1,90,%,4,4,actionnaires,False,False,False,False,False,False,False,False
593050,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593050,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
593077,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593077,1,6,%,2,2,intérêt cumulatif aux actions de priorité,True,False,False,False,False,False,False,False
593077,1,6,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
593077,3,20,%,4,1,parts,False,False,False,False,False,False,False,False
593077,3,80,%,5,2,actions,False,sauf prélèvement pour amortissement du capital ou réserve extraordinaire,True,False,False,False,False,False
593132,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593132,1,6,%,2,2,actions,True,False,False,False,False,False,False,False
593132,1,10,%,3,3,fonds de prévoyance,False,False,False,False,False,False,False,False
593132,2,6,%,4,1,conseil d’administration,False,False,False,False,False,False,False,False
593132,2,44,%,5,2,parts bénéficiaires,False,False,False,False,False,False,False,False
593132,2,50,%,6,3,actions,False,False,False,False,False,False,False,False
593150,1,6,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593182,1,5,%,1,1,fonds de réserve,False,False,False,False,False,False,False,False
593197,1,8,%,1,1,actions de préférence,True,False,False,False,False,False,False,False
593197,2,20,%,2,1,actions ordinaires,False,False,False,False,False,False,False,False
593216,2,7,%,1,1,actions,False,False,False,False,False,False,False,False
593216,2,7,%,2,2,administrateurs,False,False,False,False,False,False,False,False
593231,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593231,1,6,%,2,2,actions,True,False,False,False,False,False,False,False
593231,3,60,%,3,1,actions,False,False,False,False,False,False,False,False
593231,3,40,%,4,2,parts,False,False,False,False,False,False,False,False
593291,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593291,1,5,%,2,2,actions,True,False,False,False,False,False,False,False
593291,1,3,Francs,3,3,actions,False,False,False,False,False,False,False,False
593291,2,5,%,4,1,actions privilégiées,False,False,False,False,False,False,False,False
593291,2,5,%,5,2,actions ordinaires,False,False,False,False,False,False,False,False
593291,3,65,%,6,1,actions,False,False,False,False,False,False,False,False
593416,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593416,1,7,%,2,2,actions,False,False,False,False,False,False,False,False
593416,2,50,%,3,1,actions,False,False,False,False,False,False,False,False
593416,2,50,%,4,2,parts de fondateur,False,False,False,False,False,False,False,False
593430,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
593845,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593845,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
593845,1,30,%,3,3,fonds de prévoyance,False,False,False,True,False,prélèvement facultatif (jusqu’à concurrence de  des bénéfices) pour fonds de prévoyance,False,False
593845,2,90,%,4,1,actions,False,False,False,False,False,False,False,False
593883,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593883,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
593883,3,75,%,3,1,actions,False,False,False,False,False,False,False,False
593883,3,25,%,4,2,parts,False,False,False,False,False,False,False,False
593916,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593916,1,10,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
593916,2,80,%,3,1,actionnaires,False,False,False,False,False,False,False,False
593916,2,20,%,4,2,parts,False,False,False,False,False,False,False,False
593940,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593940,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
593940,1,4,%,3,3,actions,False,False,False,False,False,False,False,False
593940,3,90,%,4,1,actions,False,False,False,False,False,False,False,False
593940,3,10,%,5,2,parts,False,False,False,False,False,False,False,False
593969,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593969,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
593969,2,10,%,3,1,conseil,False,False,False,False,False,False,False,False
593969,2,90,%,4,2,actions,False,False,False,False,False,False,False,False
593999,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
593999,2,6,%,2,1,intérêt aux actions,True,False,False,False,False,False,False,False
593999,2,10,%,3,2,conseil d’administration,False,False,False,False,False,False,False,False
593999,3,10,%,4,1,actions,False,False,False,False,False,False,False,False
593999,3,60,%,5,2,parts de fondateur,False,False,False,False,False,False,False,False
594071,1,10,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594071,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594071,2,30,%,3,1,parts de fondateur,False,False,False,False,False,False,False,False
594071,2,70,%,4,2,actions,False,False,False,False,False,False,False,False
594087,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594087,1,6,%,2,2,intérêt aux actions privilégiées,True,False,False,False,False,False,False,False
594087,1,6,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
594087,2,10,%,4,1,parts de fondateur,False,False,False,False,False,False,False,False
594087,2,90,%,5,2,actions,False,sauf prélèvements pour réserves supplémentaires,True,False,False,False,False,False
594103,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594103,1,7,%,2,2,intérêt non cumulatif aux actions,True,False,False,False,False,False,False,False
594103,2,15,%,3,1,conseil d’administration,False,sauf prélèvement en faveur des fonds d'amortissements et de réserves,True,False,False,False,False,False
594125,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594125,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594125,2,50,%,3,1,parts de fondateur,False,False,False,False,False,False,False,False
594125,2,50,%,4,2,actionnaires,False,sauf prélèvements facultatifs pour réserves et amortissements,True,True,False,False,False,False
594141,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594141,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594141,1,3,%,3,3,actions,False,False,False,False,False,False,False,False
594141,1,90,%,4,4,actions,False,False,False,False,False,False,False,False
594160,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594160,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594160,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
594160,3,10,%,4,1,parts de fondateur,False,False,False,False,False,False,False,False
594160,3,90,%,5,2,actions,False,False,False,False,False,False,False,False
594181,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594181,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594181,2,10,%,3,1,conseil,False,False,False,False,False,False,False,False
594181,2,75,%,4,2,actions,False,False,False,False,False,False,False,False
594181,2,15,%,5,3,parts de fondateur,False,False,False,False,False,False,False,False
594198,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594198,1,5,%,2,2,fonds de prévoyance,False,False,False,False,False,pour la constitution d'un fonds de prévoyance jusqu’à concurrence d’un dixième du capital,False,False
594214,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594214,1,5,%,2,2,intérêt non cumulatif aux actions,True,False,False,False,False,False,False,False
594214,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
594214,2,90,%,4,2,actions,False,False,False,False,False,False,False,False
594214,3,10,%,5,1,conseil d’administration,False,False,False,False,False,False,False,False
594214,3,20,%,6,2,parts de fondateur,False,False,False,False,False,False,False,False
594214,3,70,%,7,3,actions,False,False,False,False,False,False,False,False
594232,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594232,1,6,%,2,2,actions de préférence,True,False,False,False,False,False,False,False
594232,1,6,%,3,3,actions de priorité,True,False,False,False,False,False,False,False
594232,1,6,%,4,4,intérêt aux actions,True,False,False,False,False,False,False,False
594232,2,10,%,5,1,conseil d’administration,False,False,False,False,False,False,False,False
594250,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594250,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594250,3,88,%,3,1,actions,False,False,False,False,False,False,False,False
594250,3,12,%,4,2,parts,False,False,False,False,False,False,False,False
594270,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594270,1,6,%,2,2,actions,True,False,False,False,False,False,False,False
594270,2,10,%,3,1,conseil,False,False,False,False,False,False,False,False
594270,2,20,%,4,2,personnel,False,False,False,False,False,False,False,False
594289,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594289,1,8,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594289,2,60,%,3,1,actions,False,False,False,False,False,False,False,False
594289,2,40,%,4,2,parts,False,sauf prélèvements pour fonds de réserves de prévoyance et d’amortissements du capital,True,False,False,False,False,False
594305,1,5,%,1,1,réserve,False,False,False,False,False,False,False,False
594305,2,5,%,2,1,intérêt aux actions,True,False,False,False,False,False,False,False
594305,3,10,%,3,1,réserve,False,False,False,False,False,False,False,False
594305,4,25,%,4,1,gérance,False,False,False,False,False,False,False,False
594305,4,75,%,5,2,actions,False,False,False,False,False,False,False,False
594327,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594327,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594327,3,75,%,3,1,actions,False,False,False,False,False,False,False,False
594348,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594348,1,6,%,2,2,intérêt non cumulatif aux actions,True,False,False,False,False,False,False,False
594348,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
594348,3,75,%,4,1,actions,False,False,False,False,False,False,False,False
594348,3,25,%,5,2,parts,False,False,False,False,False,False,False,False
594366,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594366,1,5,%,2,2,actions,False,False,False,False,False,False,False,False
594366,2,70,%,3,1,actions,False,False,False,False,False,False,False,False
594366,2,30,%,4,2,parts,False,sauf prélèvement de toute somme pour réserves sur la part revenant aux actions,True,False,False,False,False,False
594383,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594383,1,6,%,2,2,intérêt aux actions,False,sauf prélèvements en faveur des fonds de prévoyance,True,False,False,False,False,False
594383,3,70,%,4,2,actions,False,False,False,False,False,False,False,False
594383,3,30,%,5,3,parts,False,False,False,False,False,False,False,False
594410,1,5,%,1,1,réserve,False,False,False,False,False,à la réserve de prévoyance jusqu’à ce que cette réserve atteigne le dixième du capital,False,False
594410,1,10,%,2,2,actions,True,False,False,False,False,False,False,False
594410,2,50,%,3,1,actions,False,False,False,False,False,False,False,False
594410,2,25,%,4,2,parts,False,False,False,False,False,False,False,False
594430,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594430,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594453,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594453,1,5,%,2,2,intérêt aux actions,False,aux actions sauf prélèvements en faveur des fonds de prévoyance et réserves,True,False,False,False,False,False
594474,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594474,2,10,%,2,1,conseil d’administration,False,False,False,False,False,False,False,False
594474,3,10,%,3,1,parts de fondateur,False,False,False,False,False,False,False,False
594474,3,90,%,4,2,actions,False,False,False,False,False,False,False,False
594493,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594493,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594516,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594516,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594539,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594539,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594539,2,5,%,3,1,direction,False,False,False,False,False,False,False,False
594539,3,70,%,4,1,actions,False,False,False,False,False,False,False,False
594539,3,30,%,5,2,parts,False,False,False,False,False,False,False,False
594558,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594558,1,6,%,2,2,intérêt aux actions,False,sauf prélèvement en faveur des fonds de prévoyance,True,False,False,False,False,False
594580,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594580,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594580,2,10,%,3,1,directeur,False,False,False,False,False,False,False,False
594580,2,75,%,4,2,actions,False,False,False,False,False,False,False,False
594580,2,10,%,5,3,parts de fondateur,False,False,False,False,False,False,False,False
594600,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594600,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594600,2,20,%,3,1,parts,False,False,False,False,False,False,False,False
594600,2,70,%,4,2,actions,False,False,False,False,False,False,False,False
594615,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594615,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594615,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
594640,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594640,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594640,3,75,%,3,1,actions,False,False,False,False,False,False,False,False
594640,3,15,%,4,2,parts de fondateur,False,False,False,False,False,False,False,False
594657,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594657,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
594657,2,10,%,3,1,fonds de réserve spéciale,False,False,False,False,False,False,False,False
594657,3,75,%,4,1,actions,False,False,False,False,False,False,False,False
594657,3,25,%,5,2,parts,False,False,False,False,False,False,False,False
594675,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
594675,1,6,%,2,2,actions,False,False,False,False,False,False,False,False
594675,3,80,%,3,1,actions,False,False,False,False,False,False,False,False
594675,3,20,%,4,2,parts bénéficiaires,False,False,False,False,False,False,False,False
610034,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610034,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610034,4,75,%,3,1,actions,False,False,False,False,False,False,False,False
610034,4,25,%,4,2,parts,False,False,False,False,False,False,False,False
610054,1,10,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610054,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610054,2,80,%,3,1,actionnaires,False,False,False,False,False,False,False,False
610091,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610091,1,10,%,2,2,fonds de réserve,False,False,False,False,False,False,False,False
610091,1,8,%,3,3,capital versé,False,False,False,False,False,False,False,False
610091,1,8,%,4,4,fonds de prévoyance,False,False,False,False,False,False,False,False
610091,1,10,%,5,5,personnel,False,False,False,False,False,False,False,False
610091,1,4,%,6,6,parts,False,False,False,False,False,False,False,False
610091,1,25,%,7,7,actions,False,False,False,False,False,tandis que les actions verront leur allocation diminuer graduellement jusqu’à,False,False
610176,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610176,1,2,%,2,2,conseil d’administration,False,False,False,False,False,False,False,False
610176,1,5,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
610200,1,40,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610200,2,5,%,2,1,actions,False,False,False,False,False,False,False,False
610237,1,1/2,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610237,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610237,2,50,%,3,1,actionnaires,False,False,False,False,False,False,False,False
610237,3,80,%,4,1,fonds de réserve,False,False,False,False,False,False,False,False
610237,3,10,%,5,2,directeur,False,False,False,False,False,False,False,False
610237,3,5,%,6,3,actions,True,False,False,False,False,False,False,False
610254,1,1/2,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610254,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610254,2,50,%,3,1,actionnaires,False,False,False,False,False,False,False,False
610254,3,80,%,4,1,réserve,False,False,False,False,False,False,False,False
610254,3,10,%,5,2,directeur,False,False,False,False,False,False,False,False
610254,3,5,%,6,3,actionnaires,True,False,False,False,False,False,False,False
610288,1,1/2,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610288,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610288,2,50,%,3,1,actionnaires,False,False,False,False,False,False,False,False
610288,3,80,%,4,1,fonds de réserve,False,False,False,False,False,False,False,False
610288,3,10,%,5,2,direction,False,False,False,False,False,False,False,False
610288,3,5,%,6,3,actionnaires,True,False,False,False,False,False,False,False
610325,1,1/2,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610325,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610325,2,50,%,3,1,actionnaires,False,False,False,False,False,False,False,False
610325,3,75,%,4,1,fonds de réserve,False,False,False,False,False,False,False,False
610325,3,10,%,5,2,direction,False,False,False,False,False,False,False,False
610325,3,2,%,6,3,agent central,False,False,False,False,False,False,False,False
610325,3,2,%,7,4,personnel de l’agence centrale,False,False,False,False,False,False,False,False
610325,3,5,%,8,5,actions,True,False,False,False,False,False,False,False
610788,2,35,%,1,1,réserves spéciales,False,False,False,False,False,False,False,False
610788,2,40,%,2,2,fonds de réserve,False,False,False,False,False,False,False,False
610817,1,6,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610817,1,7,%,2,2,intérêt cumulatif aux actions de priorité,True,False,False,False,False,False,False,False
610834,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610834,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610834,2,5,%,3,1,actions,False,sauf prélèvements pour fonds de prévoyance,True,False,False,False,False,False
610850,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610850,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610850,2,10,%,3,1,administrateurs,False,False,False,False,False,False,False,False
610867,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610867,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610867,2,85,%,3,1,actionnaires,False,False,False,False,False,False,False,False
610892,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610892,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610892,2,50,%,3,1,actionnaires,False,False,False,False,False,False,False,False
610911,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610911,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610911,2,90,%,3,1,actions,False,False,False,False,False,False,False,False
610929,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610929,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610929,3,8,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
610929,3,12,%,4,2,actionnaires,False,False,False,False,False,False,False,False
610929,4,8,%,5,1,conseil,False,False,False,False,False,False,False,False
610929,4,92,%,6,2,actions,False,False,False,False,False,False,False,False
610945,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610945,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610945,3,75,%,3,1,actions,False,False,False,False,False,False,False,False
610945,3,25,%,4,2,parts,False,False,False,False,False,False,False,False
610961,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610961,3,6,%,2,1,actions,True,False,False,False,False,False,False,False
610981,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610981,1,6,%,2,2,intérêt aux actions,False,sauf affectation aux réserves et amortissement,True,False,False,False,False,False
610981,3,80,%,4,2,actions,False,False,False,False,False,False,False,False
610981,3,20,%,5,3,parts,False,False,False,False,False,False,False,False
610999,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
610999,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
610999,1,97,%,3,3,actions,False,False,False,False,False,False,False,False
611016,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611016,1,5,%,2,2,fonds d’amortissement,False,False,False,False,False,False,False,False
611016,1,6,%,3,3,intérêt aux actions,True,False,False,False,False,False,False,False
611016,3,75,%,4,1,actions,False,False,False,False,False,False,False,False
611016,3,25,%,5,2,parts,False,False,False,False,False,False,False,False
611038,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611038,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611058,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611058,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611058,2,80,%,3,1,actions,False,False,False,False,False,False,False,False
611058,2,20,%,4,2,parts,False,False,False,False,False,False,False,False
611079,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611079,1,6,%,2,2,actions,True,False,False,False,False,False,True,False
611079,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
611098,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611098,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611098,2,75,%,3,1,actions,False,False,False,False,False,False,False,False
611098,2,25,%,4,2,parts bénéficiaires,False,False,False,False,False,False,False,False
611114,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611114,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611114,1,5,%,3,3,fonds de prévoyance,False,sauf faculté par l’assemblée de reporter à nouveau une partie,True,False,False,False,False,False
611132,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611132,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611175,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611175,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611175,3,75,%,3,1,actions,False,False,False,False,False,False,False,False
611175,3,25,%,4,2,parts,False,False,False,False,False,False,False,False
611195,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611195,1,5,%,2,2,actions,False,False,False,False,False,False,False,False
611195,4,20,%,3,1,parts bénéficiaires,False,False,False,False,False,False,False,False
611195,4,80,%,4,2,actions,False,False,False,False,False,False,False,False
611213,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611213,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611230,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611230,1,5,%,2,2,actions,False,False,False,False,False,False,False,False
611230,2,15,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
611248,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611248,1,7,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611248,2,30,%,3,1,parts de fondateur,False,False,False,False,False,False,False,False
611248,2,60,%,4,2,actions,False,False,False,False,False,False,False,False
611272,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611272,1,5,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611272,2,10,%,3,1,conseil d’administration,False,False,False,False,False,False,False,False
611272,2,90,%,4,2,actions,False,False,False,False,False,False,False,False
611293,1,1,%,1,1,capital versé,False,False,False,False,False,False,False,False
611293,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611293,2,10,%,3,1,fonds de prévoyance,False,False,False,False,False,False,False,False
611293,2,10,%,4,2,conseil d’administration,False,False,False,False,False,False,False,False
611293,2,80,%,5,3,actions,False,False,False,False,False,False,False,False
611313,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611313,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611331,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
611331,1,6,%,2,2,intérêt aux actions,True,False,False,False,False,False,False,False
611331,1,1,%,3,3,président,False,False,False,False,False,False,True,False
611331,1,1/2,%,4,4,administrateurs,False,False,False,False,False,False,True,False
611331,2,80,%,5,1,actions ordinaires,False,False,False,False,False,False,False,False
611331,2,20,%,6,2,actions,False,False,False,False,False,False,False,False
611354,1,10,%,1,1,réserve,False,False,False,False,False,False,False,False
611354,2,5,%,2,1,intérêt aux actions,True,False,False,False,False,False,False,False
611378,1,5,%,1,1,réserve légale,False,False,False,False,False,False,False,False
